  9.9411975147687714e-001  1.0390440012844055e+000
  1.0113701970623277e+000  1.0189572469367378e+000
  1.0019745527425290e+000  9.9862068489416267e-001
  9.9765428150272506e-001  1.0328696184690751e+000
  1.0021030523534149e+000  9.8626031789142365e-001
  1.0057581080456168e+000  9.5193060977608168e-001
  1.0005629899294894e+000  1.0134772206602087e+000
  9.9920960856477703e-001  1.0185585454282515e+000
  1.0043353825222401e+000  1.0278690778492245e+000
  1.0003656268233492e+000  9.3362143889359173e-001
  9.9542572738360702e-001  1.0118845298896211e+000
  1.0077315031830285e+000  9.8541513345505449e-001
  1.0100537866567607e+000  9.7887092768484008e-001
  9.8855370771099671e-001  1.0340516312577999e+000
  1.0020726602052905e+000  1.0218863954628408e+000
  9.9926729756986388e-001  9.7670180816019436e-001
  9.9459824209479719e-001  1.0285239800813193e+000
  9.9830829739484628e-001  9.4053886730607861e-001
  1.0053821863009906e+000  9.9344666979926377e-001
  1.0009856105400967e+000  1.0451424444116062e+000
  9.9396366343564979e-001  1.0477995542694134e+000
  1.0038113794507095e+000  1.0637762969586757e+000
  1.0022172869738069e+000  1.0358017448660128e+000
  1.0084159448592038e+000  1.0314631939981254e+000
  1.0014950248022159e+000  1.0073791439251061e+000
  1.0038203154938041e+000  1.0259370610065197e+000
  1.0008300059614739e+000  9.7162424320455298e-001
  9.9484909166114277e-001  1.0287802847043419e+000
  1.0012461793995187e+000  1.0261352958981012e+000
  1.0041967981698670e+000  9.8038469711531784e-001
  1.0035375017994654e+000  1.0272258227776467e+000
  1.0055040929910022e+000  1.0454112492382266e+000
  1.0033849578143856e+000  1.0007540751569342e+000
  9.9991794194533223e-001  9.6351286134889824e-001
  9.9893867978676609e-001  1.0161429666711881e+000
  1.0060382669939418e+000  9.9276236506368354e-001
  1.0022511642812040e+000  9.3571243781398339e-001
  1.0041276770802408e+000  9.1476519943139634e-001
  9.9556516390262517e-001  9.1723247015275877e-001
  1.0025872854558402e+000  1.0667586909284226e+000
  1.0021446322491707e+000  1.0209405484019034e+000
  1.0063653325475510e+000  9.4395919607182488e-001
  9.9734176293637455e-001  1.0054694730067353e+000
  1.0040577900467254e+000  1.1105445005313299e+000
  1.0006071223975945e+000  1.0136106706428432e+000
  9.9960148501832868e-001  1.0488461574056296e+000
